"stop_id","stop_name","cliente","tipo","calle","numero","entre","EsCartelInt","Activo","stop_lat","stop_lon"
"M1822","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Triunvirato","No","Si",-34.9794736889,-67.686599488
"M1823","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Lisandro de La Torre","No","Si",-34.9806032927,-67.6849901626
"M1824","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Italia","No","Si",-34.9805681302,-67.6846790264
"M1825","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Alexander Fleming","No","Si",-34.9822339385,-67.6815730283
"M1826","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Granaderos","No","Si",-34.9824888613,-67.681530113
"M1827","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Los Olmos","No","Si",-34.9857764155,-67.6753556678
"M1828","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Los Olmos","No","Si",-34.9855127128,-67.6761120508
"M1829","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"A Verificar","No","Si",-34.986782873,-67.6733869264
"M1830","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Silvio Triccerri","No","Si",-34.9870421766,-67.6734620283
"M1831","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Silvio Triccerri","No","Si",-34.9886990634,-67.6700395296
"M1832","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Falcinelli","No","Si",-34.9888331072,-67.670160229
"M1833","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Falcinelli","No","Si",-34.9920566835,-67.6640367458
"M1834","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"La Marzolina","No","Si",-34.9917732248,-67.6647850821
"M1835","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"La Marzolina","No","Si",-34.9963326154,-67.6565667937
"M1836","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 7","No","Si",-34.9963985325,-67.6554322193
"M1837","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Urquiza","No","Si",-34.9963831518,-67.6535439441
"M1838","XXXXX","Sec.Trans. Mendoza","Poste","González",401,"Pública Nº 8","No","Si",-32.9349779434,-68.7306708047
"M1839","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 9","No","Si",-34.9964974079,-67.6397708008
"M1840","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 10","No","Si",-34.9965435497,-67.6232725332
"M1841","XXXXX","Sec.Trans. Mendoza","Poste","Seru",2499,"x","No","Si",-32.8891701921,-68.7610480376
"M1842","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 9","No","Si",-34.9964205048,-67.6232242534
"M1843","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Centenario","No","Si",-34.9965830999,-67.6523771832
"M1844","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"x","No","Si",-34.977443,-67.696352
"M1845","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Santa Fe","No","Si",-35.0009994105,-67.6561081359
"M1846","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Marquez de Aguado","No","Si",-35.0047739587,-67.6561027715
"M1847","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Marquez de Aguado","No","Si",-35.0045366814,-67.6562744329
"M1848","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 8","No","Si",-35.0046904723,-67.6546382854
"M1849","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Marquez de Aguado","No","Si",-35.0131309533,-67.6561027715
"M1850","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública M","No","Si",-35.0130123268,-67.656301255
"M1851","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública O","No","Si",-35.0327567108,-67.6563597984
"M1852","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"La Marzolina","No","Si",-35.0329302149,-67.6560513444
"M1853","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº10","No","Si",-35.0329785325,-67.6235456534
"M1854","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº10","No","Si",-35.0328291872,-67.6227624483
"M1855","XXXXX","Sec.Trans. Mendoza","Poste","Ropolo",4500,"x","No","Si",-32.8978659393,-68.7605276891
"M1856","XXXXX","Sec.Trans. Mendoza","Poste","Dr. Favarolo",,"x","No","Si",-32.8912828349,-68.7597981282
"M1857","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº16","No","Si",-35.0330378312,-67.5892938442
"M1858","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº13","No","Si",-35.0329368037,-67.5892026491
"M1859","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº16","No","Si",-35.0330400275,-67.5570402808
"M1860","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública O","No","Si",-35.026494942,-67.6563088365
"M1861","XXXXX","Sec.Trans. Mendoza","Poste","Pena S.",,"x","No","Si",-32.9098282346,-68.7654683181
"M1862","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública M","No","Si",-35.0268113819,-67.6561617801
"M1863","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Centenario","No","Si",-34.9962094148,-67.6895548172
"M1864","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Centenario","No","Si",-34.9968114561,-67.6891310282
"M1865","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Santa Fe","No","Si",-35.0008146977,-67.6895816393
"M1866","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Santa Fe","No","Si",-35.0012585138,-67.68920613
"M1867","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 202",,"Cementerio Municipal G. Alvear","No","Si",-35.0008981881,-67.7007235355
"M1868","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 202",,"Ruta Nacional 202","No","Si",-35.0054065395,-67.6894153423
"M1869","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº16","No","Si",-35.0329214299,-67.5563724108
"M1870","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº19","No","Si",-35.03302685,-67.5237245627
"M1871","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública O","No","Si",-35.0326447016,-67.5235207148
"M1872","XXXXX","Sec.Trans. Mendoza","Poste","Ropolo",699,"x","No","Si",-32.8975281251,-68.7624159642
"M1873","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública M","No","Si",-35.015173782,-67.5233329601
"M1874","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública M","No","Si",-35.0145806628,-67.5236065455
"M1875","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Cementerio Bowen","No","Si",-35.0092885319,-67.5235260792
"M1876","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Cementerio Bowen","No","Si",-35.0094994329,-67.5234134264
"M1877","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Centenario","No","Si",-34.9967279616,-67.5233919687
"M1878","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Av. José Ingenieros","No","Si",-34.9824755204,-67.6895816393
"M1879","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Granaderos","No","Si",-34.9832534697,-67.6891980834
"M1880","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"San Juan","No","Si",-34.9870288364,-67.6895494528
"M1881","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Pte. Illia","No","Si",-34.9876265502,-67.6891202993
"M1882","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Aeropuerto General Alvear","No","Si",-35.059610325,-67.689321465
"M1883","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Aeropuerto General Alvear","No","Si",-35.0600845593,-67.689141757
"M1884","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Puente Colorado","No","Si",-35.1102543844,-67.6912338801
"M1885","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Puente Colorado","No","Si",-35.1110793891,-67.6910675831
"M1886","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"E. Peruset","No","Si",-35.1402300415,-67.6758326359
"M1887","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"E. Peruset","No","Si",-35.1406226529,-67.6754437156
"M1888","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"9 de Julio","No","Si",-35.1568299289,-67.6667345829
"M1889","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Ruta Nacional 143","No","Si",-35.1568189643,-67.6660667129
"M1890","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"P. Christophersen","No","Si",-35.1532663595,-67.6557992168
"M1891","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"9 de Julio","No","Si",-35.1524915662,-67.6552081295
"M1892","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Neuquén","No","Si",-35.150230516,-67.6539796778
"M1893","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Terminal de Ómnibus Carmensa","No","Si",-35.1476426221,-67.6532715746
"M1894","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Desconocida","No","Si",-35.1451621142,-67.6528263279
"M1895","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Mendoza","No","Si",-35.1472039878,-67.656895239
"M1896","XXXXX","Sec.Trans. Mendoza","Poste","Tirasso",1001,"x","No","Si",-32.8924540011,-68.7581458875
"M1897","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"P. Christophersen","No","Si",-35.1511340664,-67.6548353024
"M1898","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Leandro N. Alem","No","Si",-34.9779081075,-67.703554947
"M1899","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 171",,"Tierra del Fuego","No","Si",-34.597190591,-67.878220398
"M1900","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 171",,"Tierra del Fuego","No","Si",-34.5968461581,-67.8784993478
"M1901","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 146",,"Montevideo","No","Si",-34.5915293464,-67.8783598729
"M1902","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 146",,"Buenos Aires","No","Si",-34.591299709,-67.8783169576
"M1903","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 146",,"Lima","No","Si",-34.5882790348,-67.8785959073
"M1904","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 146",,"Valparaiso","No","Si",-34.5883850252,-67.8784671613
"M1905","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 146",,"Santa Fe","No","Si",-34.5880758861,-67.8724482842
"M1906","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 146",,"Lima","No","Si",-34.5878462391,-67.872330267
"M1907","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 146",,"Ruta Provincial 153","No","Si",-34.568615472,-67.8630820103
"M1908","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Ruta Nacional 146","No","Si",-34.5670075536,-67.8641012498
"M1909","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Guadales","No","Si",-34.4827250662,-67.8732529469
"M1910","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Arístides Villanueva","No","Si",-34.2245985116,-67.9098543711
"M1911","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Arístides Villanueva","No","Si",-34.2241327817,-67.9101708718
"M1912","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Ñacuñan","No","Si",-34.0460979494,-67.9558676668
"M1913","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Ñacuñan","No","Si",-34.0459690475,-67.9560205527
"M1914","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Comandante Salas","No","Si",-33.851598384,-68.0061403104
"M1915","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Comandante Salas","No","Si",-33.8509301225,-68.0066660233
"M1916","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Pichi Ciego","No","Si",-33.5809901577,-68.075727541
"M1917","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Pichi Ciego","No","Si",-33.5805834666,-68.076022584
"M1918","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 50",,"Terminal de Omn. Las Catitas","No","Si",-33.2945826814,-68.0508554169
"M1919","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 153",,"Guadales","No","Si",-34.4822740339,-67.8732207604
"M1920","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Av. Roque Saenz Peña","No","Si",-34.9731081245,-67.7146914788
"M1921","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Sargento Medina","No","Si",-34.97566859,-67.7084070631
"M1922","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Mitre","No","Si",-34.975103756,-67.7116444894
"M1923","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Av. Roque Saenz Peña","No","Si",-34.9738092385,-67.713513989
"M1924","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Uspallata","No","Si",-34.9722553508,-67.7156034299
"M1925","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Av. Roque Saenz Peña","No","Si",-34.9720883117,-67.7160218545
"M1926","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Uspallata","No","Si",-34.9692529894,-67.7196642943
"M1927","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Uspallata","No","Si",-34.9685210647,-67.7209651657
"M1928","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"x","No","Si",-34.9653581077,-67.7193746157
"M1929","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"x","No","Si",-34.9651053296,-67.7193638869
"M1930","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"x","No","Si",-34.9621268858,-67.7177277394
"M1931","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"x","No","Si",-34.9618806922,-67.7178028413
"M1932","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Bga. Artola","No","Si",-34.9596077632,-67.7168104239
"M1933","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Sargento Medina","No","Si",-34.9733982414,-67.708919365
"M1934","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Leandro N. Alem","No","Si",-34.9734509898,-67.7040806599
"M1935","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Granaderos","No","Si",-34.982492444,-67.6880517789
"M1936","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Albox","No","Si",-34.9828396652,-67.6834383794
"M1937","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Pte. Illia","No","Si",-34.987067734,-67.6832238026
"M1938","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Granaderos","No","Si",-34.9829451498,-67.6830521413
"M1939","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Albox","No","Si",-34.9872984695,-67.6828536578
"M1940","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Juan Pablo I","No","Si",-34.9874281206,-67.678556759
"M1941","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1942","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1943","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1944","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1945","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1946","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1947","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1948","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1949","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1950","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1951","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1952","XXXXX","Sec.Trans. Mendoza","Poste","Esmeralda",2899,"x","No","Si",-32.8973524612,-68.7593528815
"M1953","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1954","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1955","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1956","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1957","XXXXX","Sec.Trans. Mendoza","Poste","Seru",,"x","No","Si",-32.8899472361,-68.7604794093
"M1958","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1959","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1960","XXXXX","Sec.Trans. Mendoza","Poste","Cabildo",,"x","No","Si",-32.8968029463,-68.7621262856
"M1961","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1962","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1963","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1964","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1965","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1966","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1967","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1968","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1969","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1970","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1971","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1972","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1973","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1974","XXXXX","Sec.Trans. Mendoza","Poste","Virgen del Milagro",302,"x","No","Si",-32.9021628232,-68.7710473128
"M1975","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1976","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1977","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1978","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1979","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1980","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1981","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1982","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1983","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1984","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1985","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1986","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1987","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1988","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1989","006xx-8R","Sec.Trans. Mendoza","Poste","Avenida Peltier",21,"La Pampa","Si","Si",-32.8990460267,-68.8463583775
"M1990","XXXXX","Sec.Trans. Mendoza","Poste","Ropolo",,"x","No","Si",-32.8980686271,-68.7596023269
"M1991","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1992","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1993","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1994","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1995","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1996","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1997","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1998","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1999","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
