trip_id,stop_id,stop_sequence,stop_time,shape_dist_traveled
1626,2759,56,00:53:35,17.865
1626,2814,59,00:57:57,19.3172
1626,4556,34,00:30:26,10.1445
1626,4597,45,00:40:34,13.5237
1626,1015,2,,0.5723
1626,2488,25,,7.211
1626,2489,26,,7.3581
1626,2490,27,,7.6875
1626,2491,28,,7.8753
1626,2511,29,,8.5393
1626,2512,30,,8.7275
1626,2513,31,,9.0944
1626,2514,32,,9.2887
1626,2714,53,,16.5624
1626,2717,54,,16.9621
1626,2757,55,,17.6505
1626,2764,57,,18.2361
1626,2790,58,,18.4978
1626,3002,3,,0.7527
1626,3007,4,,1.0012
1626,3011,5,,1.3741
1626,3013,6,,1.6328
1626,4044,20,,5.6762
1626,4046,21,,5.9496
1626,4048,22,,6.2754
1626,4066,24,,6.718
1626,4543,35,,10.5239
1626,4557,33,,9.8714
1626,4560,38,,11.4231
1626,4563,39,,11.7702
1626,4565,40,,12.0502
1626,4572,43,,12.7638
1626,4574,41,,12.2934
1626,4576,42,,12.5305
1626,4592,44,,13.2422
1626,4599,46,,13.7002
1626,4613,47,,14.0131
1626,4618,48,,14.178
1626,4620,49,,14.473
1626,4624,50,,14.8382
1626,4626,51,,15.1007
1626,4629,52,,15.4863
1626,4689,36,,10.9244
1626,4690,37,,11.0178
1626,5051,8,,2.6065
1626,5052,7,,2.2289
1626,5070,10,,2.9936
2548,4191,67,,14.5584
2548,4192,66,,14.4431
2548,4209,64,,14.2247
2548,4210,63,,14.006
2548,4211,62,,13.819
2548,5021,39,,8.1922
2548,5090,46,,10.4089
2548,5101,45,,10.1732
2548,5113,44,,9.9346
2548,5122,43,,9.6647
2548,5128,42,,9.4692
2548,5134,41,,8.9805
2548,5139,40,,8.4718
2548,5182,30,,5.6613
2548,5183,29,,5.5586
2548,5184,28,,5.4516
2548,5186,27,,5.2373
2548,5187,26,,5.1836
2548,5188,25,,4.948
2548,5189,24,,4.8501
2548,5428,3,,0.4203
2548,6001,65,,14.3932
2549,2621,54,,14.548
2549,2623,51,,13.9441
2549,4072,11,,3.4801
2549,4076,10,,3.3019
2549,4088,13,,3.9421
2549,4098,14,,4.1693
2549,4100,15,,4.3883
2549,4125,20,,5.3279
2549,4127,21,,5.5247
2549,4131,22,,5.6796
2549,4133,24,,6.3019
2549,4138,16,,4.6197
2549,4140,17,,4.8195
2549,4144,18,,4.9183
1626,5083,12,00:10:19,3.4434
2549,4146,19,,5.1212
2549,4186,4,,1.7437
2549,4190,5,,1.912
2549,4193,6,,2.034
2549,4208,7,,2.1989
2549,5024,29,,7.7493
2549,5026,30,,8.0716
1626,5400,23,00:19:26,6.4816
1628,2044,64,00:59:07,19.7086
2549,5127,25,,6.5481
2549,5145,26,,6.9409
2549,5147,27,,7.2387
2549,5148,28,,7.5644
2549,5427,58,,15.8218
2549,5448,57,,15.3731
2549,6002,8,,2.3205
2549,6004,9,,2.5916
2550,4194,68,,13.586
2550,4195,67,,13.4848
2550,4196,66,,13.2682
1628,4266,49,00:42:13,14.0768
2550,4197,65,,13.0691
2550,5390,10,,2.391
2550,5391,11,,2.5256
2550,5392,12,,2.8967
2550,5411,5,,1.5479
2550,5413,6,,1.7692
2550,5417,9,,2.0631
2550,5418,8,,2.0522
2550,5419,7,,1.8848
2550,6038,54,,11.4212
2550,6047,53,,11.285
2550,6048,52,,11.0284
2550,6050,51,,10.9672
2550,6053,50,,10.8094
2550,6056,49,,10.5916
2550,6071,64,,12.8088
2550,6073,63,,12.6412
1628,4566,25,00:22:07,7.3734
2550,6078,62,,12.4435
2550,6082,61,,12.3745
2550,6087,60,,12.2054
2550,6091,59,,12.0435
2550,6101,57,,11.8024
2550,6103,56,,11.7902
2550,6111,55,,11.5892
2550,7800,46,,9.8827
2550,7802,45,,9.7695
2550,7804,44,,9.6513
2550,7810,43,,9.5245
1628,4624,13,00:13:46,4.5889
2550,7816,42,,9.3029
2550,7819,41,,9.1808
2550,7870,40,,8.8109
2550,7872,38,,8.2972
2550,7895,34,,7.5843
2550,7897,33,,7.432
1628,5223,37,00:30:51,10.2887
1628,9996,61,00:56:23,18.7989
1629,1036,1,00:00:12,0.0715
1629,2764,60,01:03:24,21.1343
1629,3005,13,00:11:39,3.8843
1629,4463,25,00:32:36,10.8691
1628,2043,63,,19.4493
1628,2047,62,,19.1943
1628,2052,60,,18.7637
1628,2203,56,,17.3314
1628,2205,57,,17.659
1628,2208,58,,17.9429
1628,2210,59,,18.1511
1628,2441,44,,12.4432
1628,2445,43,,12.2255
1628,2713,10,,2.9109
1628,2715,9,,2.5212
1628,2719,8,,2.2395
1629,1015,2,,0.5722
1629,2362,14,,6.3868
1629,2368,15,,7.0931
1629,2445,24,,10.5373
1629,2714,56,,19.8743
1629,2717,57,,20.2741
1629,2757,58,,20.5583
1629,2759,59,,20.7642
1629,3003,11,,3.7113
1629,3003,12,,3.7113
1629,3018,7,,2.5667
1629,3020,8,,2.7444
1629,3026,9,,3.0213
1629,3028,3,,1.359
1629,3028,4,,1.359
1629,3030,10,,3.4351
1629,3032,5,,1.5568
1629,3036,6,,1.9254
1629,4254,21,,9.7349
1629,4255,22,,9.889
1629,4265,18,,8.5553
1629,4268,17,,8.1031
1629,4270,16,,7.6203
1629,4276,20,,9.5275
1629,4277,19,,9.3179
1629,4478,26,,11.2982
1629,4481,27,,11.6112
1629,4545,36,,13.7753
1629,4549,35,,13.5418
1629,4550,34,,13.3307
1629,4552,33,,13.2092
1629,4562,39,,14.915
1629,4563,40,,15.1317
1629,4565,41,,15.4117
1629,4572,44,,16.1255
1629,4574,42,,15.6549
1629,4576,43,,15.8919
1629,4590,45,,16.3817
1629,4592,46,,16.6038
1629,4597,47,,16.8852
1629,4599,48,,17.0617
2550,7899,32,,7.1756
2550,7900,35,,7.7221
2550,7901,36,,7.8698
2550,7902,37,,8.0769
2550,7906,19,,4.6106
2550,7914,31,,7.0085
2550,7917,30,,6.8017
2550,7918,29,,6.5998
2550,7921,28,,6.3139
2550,7923,27,,6.1463
2550,7925,26,,5.9881
2550,7928,25,,5.786
2550,7930,24,,5.5803
2550,7932,23,,5.3724
2550,7934,22,,5.1677
2550,7935,21,,5.0007
2551,6078,60,,12.4435
2551,6082,59,,12.3745
2551,6091,57,,12.0435
2551,6092,56,,11.9936
2551,6101,55,,11.8024
2551,6103,54,,11.7902
2551,7800,45,,9.8827
2551,7802,44,,9.7695
2551,7804,43,,9.6513
2551,7810,42,,9.5245
2551,7816,41,,9.3029
2551,7819,40,,9.1808
2551,7830,38,,8.4866
2551,7872,37,,8.2972
1629,4613,49,00:52:07,17.3749
2551,7895,33,,7.5843
2551,7897,32,,7.432
2551,7899,31,,7.1756
2551,7900,34,,7.7221
2551,7901,35,,7.8698
2551,7902,36,,8.0769
1629,4688,37,00:42:34,14.1935
2551,7906,19,,4.6106
2551,7914,30,,7.0085
2551,7917,29,,6.8017
2551,7918,28,,6.5998
2551,7921,27,,6.3139
2551,7923,26,,6.1463
2551,7925,25,,5.9881
1630,2044,63,00:57:42,19.2386
1630,2756,13,00:07:14,2.4151
1630,2809,1,00:00:47,0.265
2551,7928,24,,5.786
2551,7930,23,,5.5803
2551,7932,22,,5.3724
2551,7934,21,,5.1677
2552,7831,34,,9.5123
1630,4058,61,00:56:11,18.7318
2552,7832,35,,9.7373
2552,7871,33,,9.2975
2552,7893,37,,9.9444
2552,7894,38,,10.0921
2552,7895,40,,10.2328
2552,7896,41,,10.3818
2552,7904,56,,13.1449
1630,4278,49,00:38:56,12.9801
2552,7907,36,,9.8733
2552,7909,39,,10.1719
2552,7910,42,,10.6433
2552,7912,58,,13.4694
2552,7916,44,,11.0119
2552,7919,45,,11.2121
2552,7920,46,,11.4063
1630,4553,37,00:27:19,9.1105
2552,7921,47,,11.5032
2552,7922,48,,11.5032
2552,7924,49,,11.6591
2552,7926,50,,11.8194
2552,7927,51,,12.0271
2552,7929,52,,12.2336
2552,7931,53,,12.4415
1630,4586,25,00:16:26,5.482
2552,7933,54,,12.6458
2552,7937,55,,12.8391
2553,1673,77,,16.2133
2553,1674,76,,16.2005
2553,1676,75,,15.9533
2553,1689,71,,14.6547
2553,1691,70,,13.6928
2553,1694,72,,15.1284
2553,1696,73,,15.4493
2553,1697,74,,15.6992
2553,1700,68,,12.7198
2553,2336,20,,3.9765
2553,2339,19,,3.7193
1631,2045,1,00:00:43,0.2395
1631,2691,49,00:47:24,15.8028
1631,2814,61,00:55:40,18.5607
1631,4550,25,00:30:47,10.264
1630,2043,62,,18.9793
1630,2047,60,,18.7249
1630,2052,58,,18.2942
1630,2203,55,,16.8619
1630,2205,56,,17.1895
1630,2208,57,,17.4734
1630,2445,46,,11.7205
1630,2704,14,,2.8357
1630,2706,15,,3.1196
1630,2707,16,,3.4687
1630,2708,17,,3.7595
1630,2762,11,,2.0594
1630,2763,12,,2.1985
1630,2797,4,,0.7753
1630,2807,10,,1.8041
1630,2808,9,,1.7515
1630,2814,8,,1.5482
1631,2046,2,,0.4613
1631,2215,3,,0.8393
1631,2262,4,,1.921
1631,2363,5,,3.1434
1631,2368,6,,3.9915
1631,2692,50,,16.0862
1631,2693,51,,16.226
1631,2694,52,,16.3669
1631,2744,53,,16.6465
1631,2764,54,,17.01
1631,2790,55,,17.2736
1631,2794,56,,17.4183
1631,2796,57,,17.5544
1631,2797,58,,17.7877
1631,2819,60,,18.4087
1631,2836,59,,18.0209
1631,4254,11,,6.5892
1631,4255,12,,6.7432
1631,4265,9,,5.4136
1631,4268,8,,4.9655
1631,4270,7,,4.4869
1631,4276,10,,6.3818
1631,4463,14,,7.7235
1631,4479,15,,8.1558
1631,4481,16,,8.4656
1631,4482,17,,8.7145
1631,4543,29,,10.891
1631,4545,28,,10.7086
1631,4546,27,,10.5702
1631,4548,26,,10.4748
1631,4552,24,,10.1425
1631,4560,33,,11.7183
1631,4562,34,,11.8484
1631,4563,35,,12.0651
2553,2348,17,,3.3992
2553,2349,16,,3.2436
2553,2351,15,,3.1219
2553,2482,3,,0.7637
2553,2487,2,,0.2919
2553,4064,4,,0.9898
2553,4065,5,,1.3021
2553,4067,6,,1.3516
2553,4152,32,,6.1442
2553,4153,33,,6.3121
2553,4163,60,,10.7744
2553,4165,61,,10.876
2553,4167,62,,11.0657
2553,4169,64,,11.6924
2553,4170,65,,11.7404
2553,4172,63,,11.5249
2553,4173,58,,10.2838
2553,4174,66,,12.1519
2553,4175,67,,12.2928
2553,4182,59,,10.403
2553,4183,57,,10.275
2553,4184,56,,10.1266
2553,4185,55,,10.0162
2553,4188,53,,9.7189
2553,4189,54,,9.871
2553,4195,51,,9.611
2553,4196,50,,9.3943
2553,4197,49,,9.1952
2553,5390,12,,2.374
2553,5391,13,,2.5085
2553,5392,14,,2.8796
2553,5411,7,,1.5308
2553,5413,8,,1.7521
1631,4568,37,00:37:56,12.6468
2553,5417,11,,2.0461
2553,5418,10,,2.0351
2553,5419,9,,1.8677
2553,6028,39,,7.6843
2553,6035,38,,7.401
2553,6044,37,,7.1729
2553,6050,36,,6.9266
2553,6056,34,,6.6536
2553,6071,48,,8.9349
2553,6073,47,,8.7674
2553,6078,46,,8.5697
2553,6082,45,,8.5007
2553,6087,44,,8.3316
2553,6091,43,,8.1697
2553,6092,42,,8.1197
2553,6101,40,,7.9219
2553,6103,41,,7.9278
2553,7800,31,,5.9923
2553,7833,30,,5.7298
2553,7835,29,,5.5185
1631,5626,13,00:21:05,7.033
1632,2690,12,00:11:56,3.9802
1632,2800,1,00:01:37,0.5412
1632,3020,57,01:01:58,20.6579
1632,3036,56,00:59:31,19.8389
1632,4267,45,00:43:00,14.3381
2553,7836,28,,5.3973
2553,7843,27,,5.2594
1632,4540,23,00:23:52,7.9572
2553,7845,26,,5.2572
2553,7846,25,,4.9645
2553,7847,24,,4.7117
2553,7853,22,,4.3106
2553,7857,21,,4.1416
2553,9706,23,,4.5947
2554,1321,5,,2.0389
2554,1322,4,,1.682
2554,1323,3,,1.4446
2554,1660,2,,0.8776
2554,2195,17,,5.7601
2554,2196,18,,5.9838
2554,2197,19,,6.2353
2554,2198,20,,6.4626
2554,2213,15,,5.1903
2554,2214,16,,5.5011
2554,2967,41,,11.3573
2554,2974,42,,11.5001
2554,2975,43,,11.6777
2554,2976,44,,11.816
2554,2984,45,,12.0429
1632,5223,34,00:29:54,9.9686
1633,2530,14,00:29:14,9.7459
1633,2672,27,00:38:21,12.7842
1633,2686,40,00:51:38,17.2141
1633,2736,53,01:08:10,22.7263
1631,4565,36,,12.3451
1632,1012,53,,18.9054
1632,2055,52,,18.5441
1632,2205,49,,17.3341
1632,2208,50,,17.618
1632,2210,51,,17.8261
1632,2445,39,,11.9056
1632,2695,10,,3.5164
1632,2696,11,,3.7369
1632,2743,9,,3.2369
1632,2753,8,,2.994
1632,2762,7,,2.3753
1632,2808,6,,2.0673
1632,2819,5,,1.712
1632,2833,2,,0.7128
1632,2835,3,,1.0135
1632,2836,4,,1.3241
1632,3028,54,,19.2725
1632,3032,55,,19.4703
1632,4212,48,,16.8652
1632,4214,47,,16.0953
1632,4253,41,,12.7004
1632,4256,40,,12.5399
1632,4261,44,,13.8807
1632,4271,46,,15.417
1632,4275,42,,12.8989
1632,4278,43,,13.1651
1632,4464,38,,11.5656
1633,2510,8,,8.5689
1633,2511,9,,8.8159
1633,2512,10,,9.004
1633,2513,11,,9.2792
1633,2519,12,,9.4772
1633,2528,13,,9.5947
1633,2531,15,,9.8028
1633,2532,16,,9.8669
1633,2534,17,,10.0327
1633,2545,18,,10.2047
1633,2547,19,,10.3451
1633,2549,20,,10.4649
1633,2552,21,,10.65
1633,2557,22,,10.8769
1633,2566,25,,11.412
1633,2567,24,,11.2328
1633,2568,23,,11.0524
1633,2572,33,,14.8096
1633,2574,32,,14.3814
1633,2575,34,,15.0369
1633,2586,35,,15.246
1633,2591,37,,15.4748
1633,2593,36,,15.3321
1633,2656,30,,13.2532
1633,2666,31,,13.8601
1633,2671,26,,12.4979
1633,2675,29,,13.2056
1633,2677,28,,13.0179
1633,2685,41,,18.2753
1633,2687,39,,16.408
1633,2688,38,,16.104
1633,2734,51,,22.4952
1633,2736,52,,22.7263
1633,2749,54,,22.9835
2554,2988,46,,12.182
2554,2996,47,,12.4473
2554,3003,11,,3.8119
2554,3005,12,,3.9848
2554,3030,10,,3.5419
2554,4217,26,,7.7412
2554,4220,27,,7.8629
2554,4224,29,,8.3659
2554,4225,28,,8.1134
2554,4226,30,,8.512
2554,4228,31,,8.7159
2554,4230,32,,8.937
2554,4234,33,,9.1334
2554,4235,34,,9.3607
2554,4236,35,,9.6293
2554,4237,36,,9.8987
2554,4239,38,,10.26
2554,4391,39,,10.8253
2554,4393,40,,11.1156
2554,4757,21,,6.6003
2554,4774,22,,6.7709
2554,4777,23,,7.0115
2554,4779,24,,7.1336
2554,4819,58,,14.8478
2554,4824,48,,12.6754
2554,4825,57,,14.588
2554,4829,56,,14.32
2554,4831,55,,14.1453
2554,4915,59,,15.0885
2554,8007,50,,12.9688
1633,2839,65,01:18:38,26.215
1633,3018,1,00:01:19,0.44
2554,8008,51,,13.2179
2554,8009,52,,13.4413
2554,8017,53,,13.6505
1638,1039,41,00:34:36,11.5373
1638,1040,42,00:35:24,11.8045
1638,2040,1,00:00:04,0.0228
2554,8018,54,,13.8273
2554,9997,14,,4.6742
2556,1141,14,,3.3855
2556,1147,20,,5.2038
2556,1151,19,,4.9899
2556,1161,18,,4.5649
1638,2199,33,00:27:46,9.258
2556,1167,7,,1.8362
2556,1171,6,,1.5301
2556,1182,5,,1.3324
2556,1183,4,,1.2389
2556,1190,3,,1.028
2556,1241,37,,10.4061
2556,1242,36,,10.1234
2556,1282,32,,8.8555
1638,4224,25,00:19:59,6.6619
2556,1284,31,,8.5508
2556,1286,30,,8.3348
2556,1638,39,,11.4189
2556,1643,38,,11.1009
1638,4729,9,00:06:33,2.1863
2556,1649,35,,9.61
2556,1659,33,,9.1558
2556,2001,29,,7.7565
2556,2002,28,,7.5177
2556,2034,21,,5.5351
2556,6151,53,,16.6791
2556,6152,54,,16.7736
2556,6153,55,,16.9777
2556,6155,52,,15.8913
2556,6159,51,,15.4639
1638,4820,17,00:13:50,4.6124
2556,6160,50,,14.8755
2556,6163,49,,14.5815
2556,6165,48,,14.4122
1639,1123,9,00:08:51,2.95
1639,3030,1,00:00:31,0.1763
1639,7202,17,00:14:22,4.7896
1639,7355,33,00:27:27,9.1525
1639,7360,40,00:32:03,10.6886
1639,7503,25,00:20:10,6.7239
1640,1005,13,00:10:23,3.4626
1638,1018,37,,10.401
1633,2751,55,,23.1196
1633,2766,56,,23.5906
1633,2767,44,,21.1302
1633,2769,46,,21.4798
1633,2771,49,,21.7642
1633,2773,48,,21.6438
1633,2774,47,,21.4876
1633,2776,45,,21.281
1633,2786,50,,22.0353
1633,2792,57,,23.8894
1633,2797,59,,24.7093
1633,2799,58,,24.2868
1633,2804,43,,19.7787
1633,2828,42,,19.705
1633,2843,64,,26.013
1633,2846,63,,25.8371
1633,2849,62,,25.539
1633,2855,61,,25.2664
1633,2862,60,,25.0042
1633,3003,5,,1.585
1633,3005,6,,1.7581
1633,3026,2,,0.8948
1633,3027,3,,1.102
1633,3030,4,,1.3086
1633,4022,7,,5.282
1639,1017,3,,0.9987
1639,1125,10,,3.2321
1639,1127,11,,3.4946
1639,1155,7,,2.2725
1639,1197,12,,3.7754
1639,1201,13,,4.0063
1639,1212,14,,4.2244
1639,1213,15,,4.3599
1639,1223,16,,4.5798
1639,2031,6,,2.0328
1639,2038,5,,1.724
1639,2048,4,,1.2789
1639,7165,26,,7.0215
1639,7197,20,,5.5307
1639,7198,19,,5.3041
1639,7199,18,,5.0847
1639,7212,21,,5.8566
1639,7339,30,,8.4478
1639,7342,31,,8.7005
1639,7344,32,,8.8829
1639,7359,39,,10.4492
1639,7362,34,,9.3943
1639,7369,38,,10.2197
1639,7374,35,,9.5965
1639,7386,28,,7.4319
1639,7387,29,,7.6605
1639,7394,37,,10.0477
1639,7395,36,,9.8031
1639,7405,27,,7.2659
1639,7499,22,,6.1055
1639,7500,23,,6.3
1639,7502,24,,6.469
1639,9707,2,,0.6129
1639,9836,8,,2.7231
1640,1001,14,,3.714
1640,1007,12,,3.2013
1640,1011,11,,2.9345
1640,1025,10,,2.5873
1640,1037,9,,2.3544
1640,1045,2,,0.4184
1640,1051,21,,6.0348
1640,1053,23,,6.6633
2556,6167,47,,14.0593
2556,6168,46,,13.9017
2556,6180,43,,13.408
2556,6183,40,,12.2236
2556,6184,41,,12.4809
2556,7230,2,,0.597
2556,6173,44,,13.5685
2556,6175,42,,12.8061
2557,7226,59,,21.0382
2557,7228,58,,20.9209
2557,7229,57,,20.7428
2557,7231,56,,20.5535
2557,1016,34,,14.7597
2557,6179,9,,6.645
2558,1644,94,,21.209
2558,1653,101,,23.9627
2558,1657,102,,24.2634
2558,1673,92,,20.0872
2558,1676,91,,19.8272
2558,1689,87,,18.5285
2558,1691,86,,17.5667
2558,1694,88,,19.0023
2558,1697,90,,19.5731
2558,1700,84,,16.5936
2558,1701,85,,17.0977
2558,2061,108,,25.8282
2558,2062,109,,26.1298
2558,2334,19,,4.2196
2558,2337,18,,4.0019
1640,1072,7,00:05:04,1.6913
2558,2339,17,,3.7365
2558,2343,16,,3.6478
2558,2348,15,,3.4161
2558,2349,14,,3.2608
1640,1168,31,00:25:52,8.6269
2558,2351,13,,3.139
1640,1281,19,00:15:49,5.2758
2558,2487,2,,0.293
2558,4064,3,,1.0069
2558,4065,4,,1.3192
2558,4152,48,,10.0834
2558,4153,49,,10.2514
2558,4163,76,,14.6482
2558,4165,77,,14.7499
2558,4167,78,,14.9395
2558,4169,80,,15.5663
1640,2071,25,00:21:43,7.2399
2558,4170,81,,15.6143
2558,4172,79,,15.3987
2558,4173,74,,14.1576
1640,9206,34,00:27:56,9.3126
1640,9208,1,00:00:17,0.0958
2558,4174,82,,16.0257
1641,2753,15,00:08:58,2.9943
1641,3018,72,01:02:03,20.6888
2558,4175,83,,16.1667
1641,3036,71,01:00:08,20.0475
2558,4182,75,,14.2768
2558,4183,73,,14.1488
2558,4184,72,,14.0004
2558,4185,71,,13.89
1641,4261,57,00:41:18,13.7672
2558,4189,70,,13.7449
2558,4194,69,,13.586
2558,4195,68,,13.4848
2558,4197,66,,13.0691
2558,5390,10,,2.391
2558,5391,11,,2.5256
2558,5392,12,,2.8967
2558,5411,5,,1.5479
2558,5413,6,,1.7692
2558,5417,9,,2.0631
2558,5418,8,,2.0522
2558,5419,7,,1.8848
2558,6038,55,,11.4212
2558,6047,54,,11.285
2558,6048,53,,11.0284
2558,6050,52,,10.9672
2558,6053,51,,10.8094
2558,6056,50,,10.5916
2558,6071,65,,12.8088
2558,6073,64,,12.6412
2558,6078,63,,12.4435
1641,4566,29,00:20:49,6.94
2558,6082,62,,12.3745
2558,6087,61,,12.2054
2558,6091,60,,12.0435
2558,6092,59,,11.9936
2558,6101,58,,11.8024
2558,6103,57,,11.7902
2558,6111,56,,11.5892
2558,7800,47,,9.8827
2558,7802,46,,9.7695
2558,7810,44,,9.5245
2558,7816,43,,9.3029
1641,5170,43,00:28:48,9.6018
2558,7819,42,,9.1808
2558,7830,40,,8.4866
2558,7870,41,,8.8109
1642,1012,25,00:18:23,6.1291
1642,1040,31,00:22:33,7.5209
1642,2040,32,00:23:31,7.8394
1642,2042,1,00:00:45,0.2553
1642,2233,7,00:05:26,1.8142
1642,2248,19,00:13:08,4.3788
1641,1012,68,,19.1138
1641,2055,67,,18.7525
1641,2205,64,,17.5425
1641,2208,65,,17.8263
1641,2210,66,,18.0345
1641,2441,51,,12.0099
1641,2445,50,,11.7922
1641,2690,19,,4.1102
1641,2695,17,,3.6464
1641,2696,18,,3.867
1641,2743,16,,3.2371
1641,2763,14,,2.5146
1641,2792,3,,0.2742
1641,2800,4,,0.5412
1641,2807,13,,2.12
1641,2808,12,,2.0675
1641,2819,11,,1.7122
1641,2825,10,,1.4372
1641,2833,5,,0.7127
1641,2834,6,,1.0109
1641,2834,7,,1.0109
1641,2834,8,,1.0109
1641,2836,9,,1.3242
1641,3028,69,,19.4811
1642,1010,27,,6.519
1642,1011,26,,6.3806
1642,1033,28,,6.7817
1642,1038,29,,7.0206
1642,1039,30,,7.2537
1642,2051,4,,1.2463
1642,2055,24,,5.7679
1642,2215,3,,0.8872
1642,2216,2,,0.5479
1642,2228,6,,1.5781
1642,2231,22,,4.972
1642,2232,21,,4.7578
1642,2239,20,,4.5627
1642,2240,8,,2.0477
1642,2247,9,,2.2
1642,2253,18,,4.1736
1642,2254,10,,2.5045
1642,2255,17,,4.0328
2558,7872,39,,8.2972
2558,7895,35,,7.5843
2558,7897,34,,7.432
2558,7900,36,,7.7221
2558,7901,37,,7.8698
2558,7902,38,,8.0769
2558,7906,21,,4.6106
2558,7912,20,,4.3477
2558,7913,33,,7.1699
2558,7914,32,,7.0085
2558,7917,31,,6.8017
2558,7918,30,,6.5998
2558,7921,29,,6.3139
2558,7923,28,,6.1463
2558,7925,27,,5.9881
2558,7928,26,,5.786
2558,7930,25,,5.5803
2558,7932,24,,5.3724
2558,7935,22,,5.0007
2559,2353,78,,22.5385
2559,2354,79,,22.7771
2559,4165,34,,10.9287
2559,4167,33,,10.739
2559,4169,31,,10.1122
2559,4170,30,,10.0643
2559,4172,32,,10.2798
2559,4176,37,,12.051
2559,4177,38,,12.1893
2559,4178,39,,12.3159
2559,4179,40,,12.5312
2559,4180,41,,12.7778
2559,4185,36,,11.7885
1642,2306,13,00:09:22,3.1262
2559,4186,29,,9.5048
2559,5397,81,,23.0095
2559,5398,80,,23.007
2559,5406,84,,24.3088
2559,5407,85,,24.7036
1643,1057,27,00:23:26,7.8157
2559,5410,83,,24.2255
2559,5429,82,,23.277
2559,6052,49,,14.8668
2559,6054,50,,15.0766
2559,6072,42,,13.0231
2559,6077,43,,13.2091
2559,6083,44,,13.4608
2559,6102,45,,13.8276
2559,6110,46,,14.0772
2559,6114,47,,14.2396
2559,6119,48,,14.3827
2559,7801,51,,15.7972
1643,1166,66,00:50:01,16.6767
2559,7809,53,,16.1503
2559,7815,54,,16.3739
2559,7817,55,,16.4966
2559,7828,56,,16.8291
2559,7831,58,,17.3737
2559,7871,57,,17.1588
2559,7896,60,,18.2432
2559,7909,59,,18.0333
2559,7910,61,,18.5047
2559,7912,73,,21.3308
1643,2074,40,00:32:39,10.8871
2559,7915,62,,18.6997
2559,7916,63,,18.8733
2559,7919,64,,19.0735
2559,7924,65,,19.5205
2559,7926,66,,19.6808
2559,7927,67,,19.8885
2559,7929,68,,20.095
2559,7933,70,,20.5072
2559,7937,71,,20.7005
2559,7938,72,,21.0963
2560,4785,31,,6.6334
2560,4787,30,,6.4112
1643,3028,14,00:11:28,3.8226
2560,4791,28,,6.0144
2560,4820,6,,0.6387
2560,4828,8,,1.3561
2560,4868,27,,5.7684
2560,4869,26,,5.5201
2560,4870,25,,5.2419
2560,4912,2,,0.0899
2560,4914,3,,0.1954
2560,4916,4,,0.3161
2560,4927,5,,0.502
2560,5000,7,,0.9054
2560,8019,9,,1.5913
2560,8020,10,,1.8248
1643,4804,53,00:40:40,13.561
2560,8021,11,,2.1055
2560,8022,12,,2.2866
2560,8023,13,,2.4608
2560,8049,20,,3.8832
1643,9206,68,00:51:17,17.0959
1643,9208,1,00:00:26,0.1454
1647,1042,80,01:08:12,22.7355
1647,2203,65,00:56:52,18.9575
1643,1010,17,,4.8954
1643,1025,13,,3.3598
1643,1033,18,,5.158
1643,1037,12,,3.1269
1643,1038,19,,5.3969
1643,1046,25,,7.0211
1643,1047,26,,7.1872
1643,1048,2,,0.355
1643,1054,3,,0.6584
1647,1147,77,,22.1657
1647,1150,76,,21.9314
1647,2030,75,,21.5404
1647,2032,78,,22.3228
1647,2034,79,,22.497
1647,2037,74,,21.2377
1647,2047,72,,20.8202
1647,2052,69,,20.3898
1647,2052,70,,20.3898
1647,2205,66,,19.2851
1647,2208,67,,19.569
1647,2210,68,,19.7771
1647,2370,61,,16.8098
1647,2381,62,,17.1982
1647,2441,51,,13.3709
1647,2445,50,,13.1534
1647,2690,15,,3.9803
1647,2696,14,,3.7371
1647,2743,12,,3.237
1647,2753,11,,2.9941
1647,2762,9,,2.3753
1647,2763,10,,2.5145
1647,2792,2,,0.2742
1647,2808,8,,2.0673
1647,2812,7,,1.8847
1647,2819,6,,1.7121
1647,2833,4,,0.7127
1647,2836,5,,1.3241
1647,4058,73,,20.827
1647,4212,64,,18.8162
1647,4214,63,,18.0552
1647,4256,52,,13.7877
1647,4282,55,,15.1765
1647,4285,56,,15.5122
1647,4295,54,,14.8384
1647,4303,53,,14.2574
1647,4306,60,,16.6568
1647,4309,59,,16.3979
1647,4313,58,,16.1545
1647,4318,57,,15.7935
1647,4401,48,,12.2243
2560,8050,21,,4.026
2560,8051,22,,4.2621
2560,8052,23,,4.8394
2560,8053,24,,5.1261
2561,2487,2,,0.2889
2561,4071,24,,6.1055
2561,4085,23,,5.8779
2561,4094,22,,5.6358
2561,4099,21,,5.4339
2561,4101,20,,5.1933
2561,4139,19,,4.9929
2561,4145,18,,4.8125
2561,4149,16,,4.3828
2561,5026,8,,1.4683
2561,5128,12,,3.0119
2561,5134,11,,2.5235
2561,5137,10,,2.2036
2561,7833,15,,4.1466
2561,7837,14,,3.7053
2561,7841,13,,3.4575
2562,1024,3,,0.8371
2562,1326,14,,3.6242
2562,1327,13,,3.3917
2562,1331,12,,3.2088
2562,1339,10,,2.6863
2562,1340,11,,2.9467
2562,2004,2,,0.4743
2562,3022,5,,1.4065
2562,3024,4,,1.2037
2562,3035,7,,1.7363
2562,3036,6,,1.6379
2562,3038,8,,2.1701
2562,4072,18,,4.9006
2562,4073,16,,4.4994
