"stop_lat","stop_entre","stop_lon","stop_numero","stop_calle","stop_id","stop_name"
-32.8995637125,"COSTITUCION",-68.7597696397,"","Tirasso","M2899","16201"
-32.9019125419,"TIRASSO",-68.7600264516,"","Godoy Cruz","M2900","16202"
-32.9021006072,"GODOY CRUZ",-68.7606494042,"","Tirasso","M2901","16203"
-32.9038030897,"CAPILLA DEL ROSARIO",-68.7581817719,"","Godoy Cruz","M2902","16204"
-32.9046047764,"BERMEJO",-68.7564651582,"","Godoy Cruz","M2903","16205"
-32.9059401542,"SAYANGA",-68.7540002081,"","Godoy Cruz","M2904","16206"
-32.9062891957,"GODOY CRUZ",-68.7531177613,"","CALLE 1","M2905","16207"
-32.9053343951,"CALLE 9",-68.752972922,"","Godoy Cruz","M2906","16208"
-32.9043615688,"CALLE 1",-68.7525840017,"","CALLE 7","M2907","16209"
-32.9046317994,"CALLE 11",-68.7508217904,"","CALLE 7","M2908","16210"
-32.9049695865,"CALLE 4",-68.7504033658,"","Triunvirato","M2909","16211"
-32.9037670586,"CALLE 7",-68.7526188704,"","Triunvirato","M2910","16212"
-32.9057622551,"CALLE 9",-68.7506715867,"","CALLE 11","M2911","16213"
